job_name,result,bmc.circ_sz,bmc.dag_sz,crab.opsem.isderef.not.solve,crab.opsem.isderef.solve,crab.pp.isderef.not.solve,crab.pp.isderef.solve,bmc_time,bmc_solve_time,opsem_crab_time,pp_crab_time,opsem_assert_time,opsem_simplify_time,seahorn_total_time,object_domain_use_odi
array_list_pop_front_n,TRUE,213,1064,7,0,0,0,2.49,2.45,0.01,0,0.01,0.03,2.50,0
array_list_erase,TRUE,262,1309,11,0,0,0,3.96,3.91,0.01,0,0.01,0.03,3.98,0
array_list_shrink_to_fit,TRUE,248,1248,9,2,0,0,1.97,1.92,0.01,0,0.01,0.04,1.99,0
array_list_swap_contents,TRUE,328,1650,6,0,0,0,1.68,1.64,0.01,0,0.01,0.01,1.70,0
byte_buf_clean_up,TRUE,62,303,0,0,0,0,0.02,0.01,0.01,0,0.00,0.01,0.03,0
byte_buf_cat,TRUE,670,3073,22,0,0,0,0.41,0.36,0.02,0,0.01,0.02,0.44,0
byte_buf_clean_up_secure,TRUE,71,346,0,0,0,0,0.02,0.01,0.01,0,0.00,0.01,0.03,0
byte_buf_eq_c_str,TRUE,112,637,1,10,0,0,0.11,0.09,0.01,0,0,0.01,0.12,0
byte_buf_eq_c_str_ignore_case,TRUE,112,637,1,10,0,0,0.10,0.08,0.01,0,0,0.01,0.11,0
array_list_set_at,TRUE,278,1532,11,0,0,0,3.00,2.93,0.01,0,0.01,0.05,3.02,0
byte_buf_from_array,TRUE,56,268,0,0,0,0,0.02,0.01,0.01,0,0.01,0.01,0.03,0
byte_buf_from_empty_array,TRUE,56,268,0,0,0,0,0.02,0.01,0.01,0,0.01,0.01,0.03,0
byte_buf_init,TRUE,71,349,0,0,0,0,0.03,0.02,0.01,0,0.01,0.01,0.04,0
byte_buf_from_c_str,TRUE,335,1543,1,32,0,0,0.39,0.36,0.01,0,0.01,0.01,0.41,0
byte_buf_init_copy_from_cursor,TRUE,129,646,2,2,0,0,0.12,0.08,0.01,0,0.01,0.03,0.12,0
byte_buf_reserve,TRUE,125,572,4,0,0,0,0.07,0.03,0.01,0,0.01,0.02,0.08,0
array_list_push_back,TRUE,282,1544,11,0,0,0,4.19,4.11,0.01,0,0.01,0.05,4.21,0
byte_buf_reserve_relative,TRUE,218,1011,2,2,0,0,0.06,0.03,0.01,0,0.01,0.01,0.07,0
byte_buf_secure_zero,TRUE,114,540,2,0,0,0,0.09,0.06,0.01,0,0.01,0.01,0.10,0
byte_buf_init_copy,TRUE,290,1720,9,0,0,0,0.68,0.63,0.01,0,0.01,0.03,0.70,0
byte_buf_reset,TRUE,79,381,2,0,0,0,0.10,0.08,0.01,0,0.01,0.01,0.11,0
byte_buf_eq_ignore_case,TRUE,484,3867,26,2,0,0,1.40,1.32,0.02,0,0.01,0.03,1.42,0
byte_buf_eq,TRUE,681,3187,50,2,0,0,1.72,1.66,0.02,0,0.01,0.02,1.74,0
array_list_comparator_string,TRUE,400,2703,24,33,0,0,6.67,6.60,0.01,0,0.01,0.04,6.68,0
byte_buf_write_be16,TRUE,178,858,5,0,0,0,0.06,0.04,0.01,0,0.01,0.01,0.06,0
byte_buf_write,TRUE,201,956,5,2,0,0,0.18,0.14,0.01,0,0.01,0.02,0.19,0
byte_buf_write_be32,TRUE,178,858,5,0,0,0,0.06,0.04,0.01,0,0.01,0.01,0.07,0
byte_buf_write_be64,TRUE,178,856,5,0,0,0,0.05,0.03,0.01,0,0.01,0.01,0.07,0
byte_cursor_advance_nospec,FALSE,132,687,2,1,0,0,0.08,0.06,0.01,0,0.01,0.01,0.09,0
byte_cursor_advance,TRUE,121,599,2,1,0,0,0.11,0.09,0.01,0,0.01,0.01,0.11,0
byte_buf_write_u8,TRUE,178,854,5,0,0,0,0.06,0.05,0.01,0,0.01,0.01,0.07,0
byte_buf_write_from_whole_cursor,TRUE,269,1278,5,5,0,0,0.18,0.13,0.01,0,0.01,0.02,0.19,0
byte_buf_write_from_whole_buffer,TRUE,348,1598,10,0,0,0,0.23,0.18,0.01,0,0.01,0.03,0.24,0
byte_cursor_from_array,TRUE,44,205,0,0,0,0,0.03,0.02,0.01,0,0.01,0.01,0.03,0
byte_cursor_eq_c_str,TRUE,102,601,1,10,0,0,0.10,0.09,0.01,0,0,0.01,0.11,0
byte_cursor_eq_byte_buf,TRUE,375,1886,13,5,0,0,0.43,0.40,0.01,0,0.01,0.01,0.44,0
array_list_push_front,TRUE,283,1527,15,0,0,0,6.11,6.03,0.01,0,0.01,0.05,6.13,0
byte_cursor_compare_lexical,TRUE,312,1672,0,18,0,0,0.65,0.61,0.01,0,0.01,0.01,0.67,0
byte_cursor_eq,TRUE,294,1552,0,18,0,0,0.62,0.59,0.01,0,0.01,0.01,0.64,0
byte_cursor_eq_c_str_ignore_case,TRUE,102,601,1,10,0,0,0.09,0.08,0.00,0,0,0.00,0.10,0
byte_buf_write_from_whole_string,TRUE,276,1649,21,2,0,0,1.00,0.94,0.01,0,0.01,0.03,1.01,0
byte_cursor_eq_byte_buf_ignore_case,TRUE,361,3401,12,4,0,0,0.70,0.64,0.02,0,0.01,0.03,0.72,0
byte_cursor_from_buf,TRUE,190,872,3,0,0,0,0.05,0.03,0.01,0,0.01,0.01,0.06,0
byte_cursor_compare_lookup,TRUE,755,3465,2,130,0,0,1.20,1.14,0.02,0,0.01,0.02,1.23,0
byte_cursor_from_string,TRUE,76,499,3,10,0,0,0.04,0.03,0.01,0,0.01,0.01,0.05,0
byte_cursor_left_trim_pred,TRUE,184,890,0,3,0,0,0.04,0.03,0.01,0,0.01,0.01,0.06,0
byte_cursor_read_be16,TRUE,115,634,2,1,0,0,0.08,0.06,0.01,0,0.01,0.01,0.09,0
byte_cursor_from_c_str,TRUE,313,1434,1,32,0,0,0.15,0.13,0.01,0,0.01,0.01,0.16,0
byte_cursor_read_be32,TRUE,115,659,2,1,0,0,0.09,0.07,0.01,0,0.01,0.01,0.10,0
byte_cursor_read,TRUE,154,774,6,1,0,0,0.26,0.22,0.01,0,0.01,0.02,0.26,0
byte_cursor_read_and_fill_buffer,TRUE,262,1263,7,1,0,0,0.33,0.28,0.01,0,0.01,0.03,0.35,0
byte_cursor_eq_ignore_case,TRUE,276,2978,0,16,0,0,1.24,1.18,0.01,0,0.01,0.03,1.26,0
byte_cursor_right_trim_pred,TRUE,208,958,0,14,0,0,0.05,0.03,0.01,0,0.01,0.01,0.06,0
byte_cursor_read_u8,TRUE,121,616,2,3,0,0,0.08,0.06,0.01,0,0.01,0.01,0.08,0
byte_cursor_satisfies_pred,TRUE,126,672,0,3,0,0,0.04,0.02,0.01,0,0.01,0.01,0.06,0
byte_cursor_read_be64,TRUE,115,710,2,1,0,0,0.15,0.13,0.01,0,0.01,0.01,0.17,0
hash_ptr,TRUE,12,67,0,0,0,0,0.01,0.01,0.00,0,0,0.01,0.02,0
hash_array_ignore_case,TRUE,107,440,10,1,0,0,0.03,0.03,0.01,0,0.00,0.01,0.04,0
hash_string,TRUE,200,859,24,6,0,0,0.07,0.04,0.01,0,0,0.01,0.08,0
byte_cursor_trim_pred,TRUE,313,1453,10,4,0,0,0.36,0.32,0.01,0,0.01,0.01,0.38,0
hash_byte_cursor_ptr_ignore_case,TRUE,98,459,0,0,0,0,0.03,0.02,0.01,0,0.01,0.01,0.04,0
hash_byte_cursor_ptr,TRUE,182,789,0,21,0,0,0.06,0.04,0.01,0,0.01,0.01,0.07,0
hash_c_string,TRUE,468,2007,3,56,0,0,0.21,0.18,0.01,0,0,0.01,0.24,0
hash_callback_string_destroy,TRUE,37,232,2,6,0,0,0.06,0.05,0.01,0,0,0.01,0.07,0
hash_iter_done,TRUE,522,2477,6,82,0,0,0.32,0.24,0.02,0,0.01,0.03,0.33,0
hash_iter_begin,TRUE,779,3687,37,71,0,0,0.51,0.43,0.03,0,0.01,0.03,0.54,0
hash_table_get_entry_count,TRUE,223,1224,3,45,0,0,0.20,0.15,0.01,0,0.01,0.03,0.21,0
hash_table_move,TRUE,216,1196,3,43,0,0,0.21,0.17,0.01,0,0.01,0.02,0.22,0
hash_iter_next,TRUE,603,2940,15,82,0,0,0.67,0.58,0.03,0,0.01,0.04,0.70,0
hash_iter_begin_done,TRUE,1311,5617,69,106,0,0,0.94,0.81,0.04,0,0.01,0.03,0.98,0
hash_table_swap,TRUE,427,2477,6,86,0,0,0.68,0.56,0.02,0,0.01,0.07,0.70,0
hash_table_clean_up,TRUE,731,3109,43,106,0,0,0.55,0.48,0.02,0,0.01,0.03,0.58,0
hash_table_clear,TRUE,802,3367,43,129,0,0,0.62,0.54,0.02,0,0.01,0.03,0.65,0
hash_iter_delete,TRUE,523,3334,11,78,0,0,3.14,2.98,0.02,0,0.01,0.09,3.17,0
hash_table_init_unbounded,TRUE,156,1549,24,0,0,0,1.21,1.13,0.01,0,0.01,0.05,1.23,0
linked_list_back,FALSE,82,454,0,0,0,0,0.02,0.01,0.01,0,0.01,0.01,0.03,0
hash_table_find,TRUE,1088,4684,74,108,0,0,2.18,2.06,0.03,0,0.01,0.03,2.22,0
hash_table_init_bounded,TRUE,150,1628,2,25,0,0,2.82,2.73,0.01,0,0.01,0.06,2.84,0
linked_list_begin,FALSE,80,446,0,0,0,0,0.02,0.01,0.01,0,0.01,0.01,0.03,0
linked_list_end,FALSE,79,440,0,0,0,0,0.03,0.02,0.01,0,0.01,0.01,0.04,0
hash_callback_c_str_eq,TRUE,705,3378,2,80,0,0,4.92,4.86,0.01,0,0.01,0.02,4.94,0
linked_list_front,FALSE,54,302,0,0,0,0,0.02,0.01,0.01,0,0.01,0.01,0.03,0
linked_list_init,TRUE,19,109,0,0,0,0,0.01,0.01,0.00,0,0.00,0.00,0.02,0
linked_list_remove,TRUE,21,121,0,0,0,0,0.02,0.01,0.01,0,0.01,0.01,0.03,0
linked_list_pop_back,TRUE,8,43,0,0,0,0,0.02,0.01,0.01,0,0,0.01,0.03,0
linked_list_prev,TRUE,22,127,0,0,0,0,0.02,0.01,0.01,0,0.00,0.01,0.02,0
linked_list_pop_front,TRUE,8,43,0,0,0,0,0.02,0.01,0.01,0,0,0.01,0.04,0
linked_list_next,TRUE,22,127,0,0,0,0,0.02,0.01,0.01,0,0.01,0.01,0.02,0
linked_list_node_reset,TRUE,16,97,0,2,0,0,0.04,0.04,0.00,0,0.01,0.01,0.05,0
linked_list_push_front,FALSE,38,210,0,0,0,0,0.02,0.02,0.00,0,0,0.01,0.03,0
linked_list_insert_after,TRUE,23,133,0,0,0,0,0.02,0.01,0.01,0,0.00,0.01,0.03,0
linked_list_push_back,FALSE,40,222,0,0,0,0,0.03,0.02,0.00,0,0,0.01,0.04,0
linked_list_insert_before,TRUE,23,133,0,0,0,0,0.02,0.01,0.01,0,0.01,0.01,0.02,0
linked_list_swap_contents,FALSE,78,429,0,0,0,0,0.03,0.01,0.01,0,0,0.01,0.03,0
hash_table_remove,TRUE,843,4772,50,105,0,0,3.99,3.75,0.03,0,0.01,0.14,4.03,0
linked_list_rbegin,FALSE,51,285,0,0,0,0,0.01,0.01,0.00,0,0.01,0.01,0.02,0
linked_list_rend,FALSE,53,300,0,0,0,0,0.02,0.01,0.01,0,0.01,0.01,0.02,0
hash_table_foreach,TRUE,1123,5755,0,75,0,0,5.74,4.00,0.04,0,0.01,1.55,5.82,0
string_bytes,TRUE,43,254,3,6,0,0,0.14,0.13,0.01,0,0.01,0.01,0.15,0
hash_table_put,TRUE,1140,6174,78,104,0,0,4.63,4.35,0.05,0,0.01,0.11,4.68,0
hash_callback_string_eq,TRUE,523,3340,38,39,0,0,8.86,8.77,0.02,0,0.01,0.04,8.88,0
string_eq_byte_buf,TRUE,394,1966,38,3,0,0,0.87,0.83,0.02,0,0.01,0.01,0.89,0
string_eq_byte_cursor,TRUE,276,1508,23,4,0,0,1.02,0.99,0.01,0,0.01,0.01,1.04,0
string_eq_byte_cursor_ignore_case,TRUE,246,2961,20,3,0,0,1.44,1.40,0.01,0,0.01,0.02,1.46,0
hash_table_create,TRUE,1192,6551,75,121,0,0,8.26,7.96,0.05,0,0.01,0.14,8.31,0
string_new_from_c_str,TRUE,364,1633,1,52,0,0,0.18,0.15,0.01,0,0.01,0.01,0.19,0
string_eq_byte_buf_ignore_case,TRUE,338,3293,31,3,0,0,1.83,1.78,0.01,0,0.01,0.03,1.85,0
string_eq_c_str,TRUE,571,2831,12,52,0,0,2.36,2.31,0.01,0,0.01,0.02,2.38,0
string_destroy,TRUE,34,233,3,2,0,0,0.05,0.04,0.01,0,0,0.01,0.06,0
string_eq,TRUE,349,2047,47,6,0,0,3.14,3.08,0.02,0,0.01,0.02,3.16,0
string_new_from_array,TRUE,112,954,9,11,0,0,1.43,1.40,0.01,0,0.01,0.01,1.44,0
string_new_from_string,TRUE,169,1173,24,12,0,0,0.80,0.77,0.01,0,0.01,0.02,0.81,0
string_compare,TRUE,349,2093,43,6,0,0,4.11,4.04,0.01,0,0.01,0.02,4.12,0
string_destroy_secure,TRUE,64,943,6,3,0,0,0.78,0.75,0.01,0,0.01,0.02,0.79,0
priority_queue_clean_up,TRUE,156,812,0,1,0,0,0.04,0.01,0.01,0,0,0.01,0.05,0
priority_queue_init_static,TRUE,120,620,0,0,0,0,0.32,0.31,0.01,0,0.01,0.01,0.33,0
priority_queue_size,TRUE,440,2176,6,0,0,0,0.95,0.90,0.01,0,0.01,0.01,0.97,0
priority_queue_init_dynamic,TRUE,158,828,0,0,0,0,0.27,0.25,0.01,0,0.01,0.01,0.27,0
priority_queue_capacity,TRUE,436,2156,6,0,0,0,0.61,0.56,0.01,0,0.01,0.01,0.63,0
ring_buffer_clean_up,FALSE,86,465,0,0,0,0,0.09,0.07,0.01,0,0.01,0.01,0.10,0
priority_queue_top,TRUE,448,2222,6,0,0,0,0.60,0.56,0.01,0,0.01,0.01,0.62,0
ring_buffer_init,TRUE,102,464,0,0,0,0,0.06,0.04,0.01,0,0.01,0.01,0.07,0
array_eq_c_str_ignore_case2,TRUE,99,583,1,10,0,0,0.08,0.07,0.00,0,0,0.01,0.09,0
array_list_back2,TRUE,177,899,4,0,0,0,0.29,0.25,0.01,0,0.01,0.02,0.30,0
array_list_capacity2,TRUE,120,588,0,0,0,0,0.25,0.23,0.01,0,0.01,0.01,0.26,0
string_eq_c_str_ignore_case,TRUE,564,5253,11,52,0,0,4.37,4.29,0.01,0,0.01,0.04,4.39,0
string_eq_ignore_case,TRUE,407,4952,54,4,0,0,4.35,4.22,0.02,0,0.01,0.07,4.37,0
array_eq_c_str2,TRUE,530,2330,1,50,0,0,0.77,0.74,0.01,0,0.01,0.01,0.79,0
array_eq_ignore_case2,TRUE,209,2538,18,4,0,0,0.76,0.71,0.01,0,0.01,0.02,0.77,0
array_list_front2,TRUE,172,871,4,0,0,0,0.28,0.25,0.01,0,0.01,0.02,0.30,0
array_list_get_at_ptr2,TRUE,167,810,0,0,0,0,0.25,0.23,0.01,0,0.01,0.01,0.27,0
array_list_ensure_capacity2,TRUE,173,870,4,0,0,0,0.97,0.94,0.01,0,0.01,0.01,0.99,0
array_eq2,TRUE,405,1913,20,26,0,0,1.40,1.37,0.01,0,0.01,0.01,1.41,0
array_list_get_at2,TRUE,178,902,4,0,0,0,0.52,0.49,0.01,0,0.01,0.02,0.53,0
array_list_length2,TRUE,124,609,0,0,0,0,0.24,0.23,0.01,0,0.01,0.01,0.25,0
array_list_init_static2,TRUE,120,585,0,0,0,0,0.44,0.42,0.01,0,0.01,0.01,0.46,0
hash_table_eq,TRUE,7306,29941,598,515,0,0,13.68,12.34,0.24,0,0.01,0.16,13.88,0
array_list_sort2,TRUE,131,645,0,0,0,0,0.22,0.21,0.01,0,0.01,0.01,0.23,0
array_list_pop_back2,TRUE,140,690,0,0,0,0,0.69,0.67,0.01,0,0.01,0.02,0.70,0
byte_buf_advance2,TRUE,223,1022,0,0,0,0,0.09,0.06,0.01,0,0.01,0.01,0.10,0
byte_buf_append2,TRUE,180,804,2,2,0,0,0.05,0.04,0.01,0,0.01,0.01,0.06,0
array_list_push_back2,TRUE,239,1326,8,0,0,0,0.70,0.65,0.01,0,0.01,0.04,0.72,0
byte_buf_append_dynamic2,TRUE,239,1100,8,4,0,0,0.10,0.07,0.01,0,0.01,0.01,0.12,0
array_list_pop_front2,TRUE,161,786,4,0,0,0,1.04,1.01,0.01,0,0.01,0.02,1.06,0
byte_buf_append_with_lookup2,TRUE,339,1581,10,10,0,0,0.12,0.08,0.01,0,0.01,0.02,0.14,0
byte_buf_eq_c_str_ignore_case2,TRUE,112,642,1,10,0,0,0.10,0.09,0.01,0,0,0.01,0.11,0
byte_buf_eq_c_str2,TRUE,112,642,1,10,0,0,0.10,0.09,0.01,0,0,0.01,0.11,0
array_list_shrink_to_fit2,TRUE,200,974,8,0,0,0,1.22,1.18,0.01,0,0.01,0.03,1.23,0
byte_buf_eq2,TRUE,599,2754,44,2,0,0,1.25,1.19,0.02,0,0.01,0.02,1.26,0
array_list_clear2,TRUE,122,608,0,0,0,0,0.61,0.60,0.01,0,0.01,0.01,0.62,0
byte_buf_cat2,TRUE,523,2279,12,0,0,0,0.92,0.84,0.02,0,0.01,0.04,0.94,0
byte_buf_write2,TRUE,175,819,3,2,0,0,0.15,0.12,0.01,0,0.01,0.02,0.15,0
byte_buf_write_be162,TRUE,134,601,2,0,0,0,0.04,0.03,0.01,0,0.00,0.01,0.04,0
byte_buf_eq_ignore_case2,TRUE,294,2988,20,2,0,0,0.79,0.73,0.01,0,0.01,0.02,0.81,0
byte_buf_write_be322,TRUE,134,601,2,0,0,0,0.04,0.03,0.01,0,0.01,0.01,0.05,0
byte_buf_write_be642,TRUE,152,690,3,0,0,0,0.06,0.04,0.01,0,0.01,0.01,0.07,0
byte_buf_write_from_whole_buffer2,TRUE,267,1182,4,0,0,0,0.16,0.13,0.01,0,0.01,0.02,0.18,0
byte_buf_write_u82,TRUE,134,601,2,0,0,0,0.06,0.04,0.01,0,0.01,0.01,0.07,0
byte_cursor_advance2,TRUE,90,420,0,0,0,0,0.05,0.03,0.01,0,0.01,0.01,0.06,0
byte_buf_write_from_whole_cursor2,TRUE,191,887,2,2,0,0,0.16,0.12,0.01,0,0.01,0.02,0.17,0
byte_cursor_read2,TRUE,122,630,4,0,0,0,0.14,0.12,0.01,0,0.01,0.01,0.15,0
array_list_erase2,TRUE,236,1145,8,0,0,0,1.38,1.35,0.01,0,0.01,0.01,1.40,0
byte_buf_init_copy2,TRUE,282,1733,7,0,0,0,1.59,1.54,0.01,0,0.01,0.03,1.61,0
array_list_pop_front_n2,TRUE,174,834,4,0,0,0,1.32,1.29,0.01,0,0.01,0.02,1.34,0
byte_cursor_read_u8_2,TRUE,103,528,2,2,0,0,0.07,0.05,0.01,0,0.01,0.01,0.08,0
array_list_set_at2,TRUE,234,1310,8,0,0,0,3.22,3.15,0.01,0,0.01,0.04,3.24,0
byte_cursor_from_buf2,TRUE,146,636,0,0,0,0,0.04,0.02,0.01,0,0.01,0.01,0.06,0
byte_cursor_read_be32_2,TRUE,96,569,2,0,0,0,0.09,0.07,0.01,0,0.01,0.01,0.10,0
byte_buf_write_from_whole_string2,TRUE,232,1421,18,2,0,0,0.93,0.87,0.01,0,0.01,0.03,0.95,0
byte_cursor_read_be64_2,TRUE,96,620,2,0,0,0,0.13,0.11,0.01,0,0.01,0.02,0.14,0
byte_cursor_eq2,TRUE,239,1274,0,12,0,0,0.41,0.38,0.01,0,0.01,0.01,0.42,0
byte_cursor_eq_c_str2,TRUE,102,606,1,10,0,0,0.10,0.08,0.01,0,0,0.01,0.11,0
byte_cursor_left_trim_pred2,TRUE,155,726,0,0,0,0,0.04,0.02,0.01,0,0.01,0.01,0.05,0
byte_cursor_advance_nospec2,FALSE,100,495,0,0,0,0,0.05,0.03,0.01,0,0.01,0.01,0.05,0
byte_cursor_read_be16_2,TRUE,96,544,2,0,0,0,0.07,0.05,0.01,0,0.01,0.01,0.09,0
byte_cursor_trim_pred2,TRUE,285,1290,10,1,0,0,0.34,0.31,0.01,0,0.01,0.01,0.35,0
byte_cursor_eq_c_str_ignore_case2,TRUE,102,606,1,10,0,0,0.10,0.08,0.01,0,0,0.01,0.11,0
byte_cursor_eq_byte_buf_ignore_case2,TRUE,288,3040,9,1,0,0,0.64,0.58,0.01,0,0.01,0.02,0.65,0
byte_cursor_right_trim_pred2,TRUE,180,795,0,11,0,0,0.03,0.01,0.01,0,0.01,0.01,0.04,0
byte_cursor_satisfies_pred2,TRUE,93,498,0,0,0,0,0.02,0.02,0.01,0,0.00,0.01,0.04,0
byte_cursor_compare_lookup2,TRUE,696,3176,2,124,0,0,0.70,0.63,0.02,0,0.01,0.02,0.73,0
byte_cursor_read_and_fill_buffer2,TRUE,216,1045,4,0,0,0,0.22,0.18,0.01,0,0.01,0.02,0.23,0
byte_cursor_eq_byte_buf2,TRUE,315,1588,10,2,0,0,0.30,0.27,0.01,0,0.01,0.01,0.32,0
hash_table_get_entry_count2,TRUE,180,983,0,44,0,0,0.06,0.02,0.01,0,0.01,0.03,0.07,0
hash_iter_done2,TRUE,492,2301,3,81,0,0,0.17,0.10,0.02,0,0.01,0.03,0.19,0
byte_cursor_compare_lexical2,TRUE,316,1588,0,28,0,0,0.45,0.41,0.01,0,0.01,0.01,0.46,0
hash_iter_begin2,TRUE,733,3464,35,69,0,0,0.21,0.13,0.02,0,0.01,0.04,0.24,0
byte_cursor_eq_ignore_case2,TRUE,221,2703,0,10,0,0,0.84,0.79,0.01,0,0.01,0.02,0.85,0
hash_iter_begin_done2,TRUE,1265,5394,67,104,0,0,0.30,0.17,0.04,0,0.01,0.04,0.33,0
ring_buffer_release2,FALSE,429,1962,0,0,0,0,0.24,0.18,0.02,0,0.01,0.01,0.27,0
hash_iter_next2,TRUE,572,2838,12,81,0,0,0.70,0.60,0.03,0,0.01,0.04,0.73,0
hash_table_find2,TRUE,1050,4561,71,107,0,0,1.58,1.47,0.03,0,0.01,0.04,1.62,0
priority_queue_s_sift_either,TRUE,1008,6007,39,32,0,0,0.85,0.61,0.03,0,0.01,0.14,0.89,0
priority_queue_remove,TRUE,756,3608,6,0,0,0,2.98,2.93,0.02,0,0.01,0.01,3.01,0
priority_queue_pop,TRUE,849,3987,6,0,0,0,2.84,2.78,0.02,0,0.01,0.01,2.87,0
priority_queue_s_remove_node,TRUE,879,5730,29,14,0,0,3.97,3.71,0.03,0,0.01,0.17,4.02,0
ring_buffer_release,FALSE,429,1962,0,0,0,0,0.26,0.20,0.02,0,0.01,0.01,0.30,0
array_list_swap,TRUE,260,1491,14,14,0,0,34.71,34.67,0.01,0,0.01,0.02,34.73,0
priority_queue_push,TRUE,646,4440,17,0,0,0,4.23,3.70,0.02,0,0.01,0.45,4.26,0
ring_buffer_acquire_up_to2,TRUE,536,2506,0,0,0,0,8.74,8.67,0.02,0,0.01,0.02,8.76,0
priority_queue_push_ref,TRUE,647,4444,17,0,0,0,6.37,5.82,0.02,0,0.01,0.48,6.40,0
ring_buffer_acquire2,TRUE,533,2445,0,0,0,0,10.61,10.55,0.02,0,0.01,0.02,10.64,0
ring_buffer_acquire_up_to,TRUE,572,2681,0,0,0,0,7.88,7.80,0.03,0,0.01,0.02,7.91,0
ring_buffer_buf_belongs_to_pool2,TRUE,392,1788,0,0,0,0,24.36,24.32,0.02,0,0.01,0.01,24.39,0
ring_buffer_acquire,TRUE,570,2630,0,0,0,0,25.14,25.07,0.03,0,0.01,0.02,25.17,0
ring_buffer_buf_belongs_to_pool,TRUE,465,2145,0,0,0,0,26.17,26.11,0.02,0,0.01,0.02,26.19,0
hash_table_foreach_deep_precise,TRUE,1261,13704,63,133,0,0,31.82,25.83,0.05,0,0.01,5.44,31.89,0
priority_queue_s_swap,TRUE,674,3979,29,14,0,0,41.06,40.92,0.02,0,0.01,0.07,41.09,0
hash_table_foreach_deep_loose,TRUE,1182,13394,61,118,0,0,51.65,46.29,0.04,0,0.01,4.82,51.70,0
priority_queue_s_sift_down,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
priority_queue_s_sift_up,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
